web-scraper-order,web-scraper-start-url,pagination,detail
"1655803644-119","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月22日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-960","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计330例治愈出院"
"1655803644-1002","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有3例确诊病例2月28日出院"
"1655803644-465","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月20日，无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院6例"
"1655803644-771","https://wsjkw.sh.gov.cn/yqtb/index.html","","【最新】上海今天又有2例确诊病例痊愈出院，累计治愈出院711例"
"1655803644-838","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月31日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-588","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月15日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院2例"
"1655803644-315","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月16日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院1例"
"1655803644-101","https://wsjkw.sh.gov.cn/yqtb/index.html","","5月1日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-655","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月10日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院3例"
"1655803644-260","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月9日，无新增本土新冠肺炎确诊病例 新增境外输入1例  治愈出院5例"
"1655803644-385","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月8日，无新增本地新冠肺炎确诊病例 新增境外输入8例   治愈出院2例"
"1655803644-925","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有12例确诊病例今日出院，共计458例治愈出院"
"1655803644-280","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月21日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院6例"
"1655803644-956","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海3月26日无新增本地新冠肺炎确诊病例 新增境外输入17例  治愈出院1例"
"1655803644-353","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月4日，无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院9例"
"1655803644-45","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月31日，新增本土新冠肺炎确诊病例5例 新增本土无症状感染者10例 新增境外输入性新冠肺炎确诊病例1例 新增境外输入性无症状感染者4例"
"1655803644-96","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月4日，新增本土新冠肺炎确诊病例261例 新增本土无症状感染者4390例 新增境外输入性新冠肺炎确诊病例2例 无新增境外输入性无症状感染者"
"1655803644-243","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月26日，无新增本土新冠肺炎确诊病例 新增境外输入11例 治愈出院6例"
"1655803644-608","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月26日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院7例"
"1655803644-103","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月30日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-735","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月22日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院3例"
"1655803644-997","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海公布3月2日（0-24时）确诊病例涉及区域和场所情况"
"1655803644-325","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月6日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院7例"
"1655803644-613","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月21日无新增本地新冠肺炎确诊病例 新增境外输入6例   治愈出院1例"
"1655803644-962","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海昨日新增境外输入9例，治愈出院1例，新增1例境外输入关联病例"
"1655803644-1023","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增3例新型冠状病毒肺炎确诊病例"
"1655803644-688","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月8日无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院5例"
"1655803644-575","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月26日，新增本地新冠肺炎确诊病例1例 新增境外输入5例  治愈出院14例"
"1655803644-852","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月22日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 新增治愈出院1例"
"1655803644-104","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月30日，新增本土新冠肺炎确诊病例788例 新增本土无症状感染者7084例 新增境外输入性新冠肺炎确诊病例1例 新增境外输入性无症状感染者2例"
"1655803644-894","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有13例确诊病例今日出院，共计597例治愈出院"
"1655803644-241","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月28日，无新增本土新冠肺炎确诊病例 新增境外输入11例  治愈出院4例"
"1655803644-10","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年6月17日，新增本土新冠肺炎确诊病例1例 新增本土无症状感染者6例 新增境外输入性新冠肺炎确诊病例2例 新增境外输入性无症状感染者5例"
"1655803644-742","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月15日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院5例"
"1655803644-75","https://wsjkw.sh.gov.cn/yqtb/index.html","","【最新】5月14日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-725","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月1日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例"
"1655803644-1070","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海今天又有1例确诊病例痊愈出院，目前共有4例出院"
"1655803644-988","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计315例治愈出院"
"1655803644-1059","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增10例新型冠状病毒感染的肺炎确诊病例"
"1655803644-124","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月20日，新增本土新冠肺炎确诊病例2634例 新增本土无症状感染者15861例 新增境外输入性新冠肺炎确诊病例1例 新增境外输入性无症状感染者2例"
"1655803644-337","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月22日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院5例"
"1655803644-479","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月6日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院5例"
"1655803644-117","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月23日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-662","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月3日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院5例"
"1655803644-931","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有13例确诊病例今日出院，共计435例治愈出院"
"1655803644-335","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月24日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院3例"
"1655803644-1062","https://wsjkw.sh.gov.cn/yqtb/index.html","","快讯！市卫健委通报7月龄女婴病例情况"
"1655803644-201","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年2月4日，无新增本土新冠肺炎确诊病例 新增境外输入7例  治愈出院16例 解除医学观察无症状感染者2例"
"1655803644-380","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月13日，无新增本地新冠肺炎确诊病例 新增境外输入5例   治愈出院6例"
"1655803644-94","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月5日，新增本土新冠肺炎确诊病例245例 新增本土无症状感染者4024例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者2例"
"1655803644-436","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月18日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院9例"
"1655803644-205","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月31日，无新增本土新冠肺炎确诊病例 新增境外输入18例  治愈出院25例 解除医学观察无症状感染者3例"
"1655803644-1008","https://wsjkw.sh.gov.cn/yqtb/index.html","","出院率近78%！上海今天又有12例确诊病例痊愈出院"
"1655803644-800","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月30日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-640","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月24日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院7例"
"1655803644-327","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月4日 无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院1例"
"1655803644-720","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月6日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院3例"
"1655803644-6","https://wsjkw.sh.gov.cn/yqtb/index.html","","6月18日（0-24时）本市各区确诊病例、无症状感染者居住地和当前全市风险地区信息"
"1655803644-803","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月27日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例"
"1655803644-460","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月25日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院4例"
"1655803644-1027","https://wsjkw.sh.gov.cn/yqtb/index.html","","岳阳医院发现一隐瞒病情的确诊病例？市卫健委通报了！"
"1655803644-177","https://wsjkw.sh.gov.cn/yqtb/index.html","","3月24日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-212","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月24日，新增本土新冠肺炎确诊病例1例 新增境外输入10例  治愈出院13例 解除医学观察无症状感染者2例"
"1655803644-249","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月20日，无新增本土新冠肺炎确诊病例 新增境外输入5例  治愈出院3例"
"1655803644-845","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月26日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例"
"1655803644-859","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月19日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 新增治愈出院1例"
"1655803644-415","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月10日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院2例"
"1655803644-942","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有8例确诊病例今日出院，共计356例治愈出院"
"1655803644-263","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月7日，新增本土新冠肺炎确诊病例1例 新增境外输入8例  治愈出院2例"
"1655803644-402","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月23日，无新增本地新冠肺炎确诊病例 新增境外输入2例"
"1655803644-461","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月24日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院4例"
"1655803644-685","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月11日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院1例"
"1655803644-717","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月9日无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院2例"
"1655803644-611","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月23日无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院4例"
"1655803644-510","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月4日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院6例"
"1655803644-657","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月8日无新增本地新冠肺炎确诊病例 新增境外输入13例  治愈出院7例"
"1655803644-653","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月12日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院7例"
"1655803644-27","https://wsjkw.sh.gov.cn/yqtb/index.html","","【最新】各区通报阳性感染者相关情况"
"1655803644-425","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月30日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院8例"
"1655803644-966","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海昨日无新增本地新冠肺炎确诊病例，治愈出院1例，死亡1例，新增境外输入14例"
"1655803644-179","https://wsjkw.sh.gov.cn/yqtb/index.html","","3月23日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-649","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月16日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院15例"
"1655803644-659","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月6日无新增本地新冠肺炎确诊病例 新增境外输入11例  治愈出院6例"
"1655803644-804","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月26日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例"
"1655803644-299","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月31日，无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院2例"
"1655803644-596","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月7日，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院3例"
"1655803644-400","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月25日，无新增本地新冠肺炎确诊病例 无新增境外输入病例  治愈出院2例"
"1655803644-261","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月8日，无新增本土新冠肺炎确诊病例 新增境外输入2例  治愈出院5例"
"1655803644-693","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月3日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例"
"1655803644-189","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年3月18日，新增本土新冠肺炎确诊病例8例 新增本土无症状感染者366例 新增境外输入性新冠肺炎确诊病例12例 新增境外输入性无症状感染者6例 治愈出院26例  解除医学观察无症状感染者15例"
